编号,rain,pore,micro,deep
2923,0.1,79.59,1.0,32.041
2924,14.2,87.04,2.0,42.547
2925,0.35,85.63,2.0,32.662
2926,0.0,85.1501158055887,4.0,34.464
2927,0.3,84.39,1.0,34.795
2928,0.4,85.85652328178826,0.0,32.635
2929,15.0,87.15,0.0,40.014
2930,0.5,87.43,0.0,38.208
2931,0.5,88.11,0.0,32.769
2932,8.6,90.25,1.0,42.892
2933,8.7,92.66982541217497,1.0,40.055
2934,0.3,95.88,1.0,39.908
2935,0.4,92.43,0.0,38.153
2936,0.0,92.44,2.0,40.047
2937,0.0,90.49,1.0,37.344
2938,0.0,89.04,2.0,36.976
2939,0.3,87.61,3.0,36.623
2940,0.0,86.82,2.0,35.746
2941,0.8,86.19,1.0,34.325
2942,0.0,85.67,0.0,32.067
2943,0.0,84.28,0.0,33.156
2944,0.0,84.08,2.0,30.661
2945,1.1,81.79,4.0,33.736
2946,0.0,81.1,3.0,36.764
2947,0.0,79.76,3.0,31.81
2948,0.0,79.69,2.0,30.45
2949,0.0,79.4,4.0,33.783
2950,0.0,79.62,4.0,32.612
2951,0.0,77.72,0.0,29.679
2952,1.0,76.93,4.0,31.597
2953,0.1,77.73,2.0,34.138
2954,5.5,80.07,4.0,34.316
2955,1.8,79.5690826025264,0.0,32.339
2956,0.7,79.5,2.0,32.039
2957,0.0,78.73,1.0,34.419
2958,0.2,79.29,0.0,30.866
2959,0.0,78.8542932687079,1.0,35.988
2960,0.1,78.6,1.0,30.326
2961,0.0,77.76,4.0,34.582
2962,0.0,77.36,0.0,31.803
2963,0.0,79.51,0.0,31.28389759212749
2964,1.0,76.19,3.0,28.645
2965,0.0,73.79,2.0,29.758
2966,0.0,74.31,1.0,28.99
2967,0.0,73.84,0.0,29.221
2968,0.0,73.69,1.0,31.086
2969,8.9,74.71060587293313,0.0,32.433
2970,0.0,75.88,1.0,31.975
2971,0.2,74.5,1.0,31.599
2972,2.3,75.03,1.0,30.793
2973,0.0,76.07,1.0,29.811
2974,0.0,74.57672370064874,1.0,29.475
2975,0.0,73.09,2.0,27.097
2976,0.3,74.48,2.0,32.454
2977,0.0,72.08,0.0,32.883
2978,0.0,71.49,1.0,28.802
2979,0.0,69.34,1.0,28.846
2980,0.2,69.75,1.0,30.891
2981,12.9,75.76,2.0,40.418
2982,0.0,74.46,0.0,32.815
2983,3.2,75.67,1.0,35.319
2984,0.6,77.32,0.0,34.654
2985,0.3,76.44,4.0,31.879
2986,0.0,76.76,1.0,33.258
2987,0.0,73.92,2.0,32.320994083376746
2988,0.0,73.42,4.0,34.138
2989,0.0,73.01,1.0,30.883
2990,0.1,73.01,0.0,27.353
2991,7.7,75.71,3.0,32.319
2992,0.0,75.23,0.0,31.824
2993,0.1,74.93,2.0,30.558
2994,0.0,72.93,1.0,29.833
2995,0.9,72.65,2.0,30.869
2996,0.0,72.4,2.0,29.711
2997,0.0,70.65,2.0,27.089
2998,0.0,69.71,0.0,31.857
2999,7.9,73.91,1.0,33.554
3000,0.0,70.62,1.0,31.683641086737158
3001,0.0,74.19,1.0,31.83050511960332
3002,10.4,77.43,1.0,32.69
3003,0.0,76.36,0.0,32.964
3004,0.0,76.5,1.0,34.501
3005,4.2,76.47,1.0,31.165
3006,0.6,74.7,1.0,33.54
3007,0.0,74.45,3.0,30.709
3008,0.0,73.08,0.0,33.907
3009,0.1,72.7,0.0,26.931
3010,0.7,72.79,2.0,29.7
3011,0.0,71.44,3.0,28.132
3012,0.4,71.23,2.0,28.04
3013,9.1,75.73,2.0,31.845
3014,0.0,74.59,4.0,34.167
3015,1.2,73.3,0.0,29.538
3016,0.0,71.24,2.0,28.775
3017,9.6,76.4,1.0,31.65
3018,0.0,75.65,2.0,36.049
3019,2.9,76.69,4.0,30.478
3020,0.0,75.75,1.0,29.372
3021,0.0,75.08,1.0,33.424
3022,0.0,74.3,0.0,30.202
3023,0.0,74.87,1.0,28.078
3024,0.0,75.33,2.0,29.344
3025,0.0,73.67,1.0,30.784
3026,0.0,72.15,1.0,25.712
3027,1.0,71.9,3.0,29.473
3028,0.0,72.37,2.0,29.49
3029,0.0,68.65,1.0,30.921779010294543
3030,0.6,68.8,1.0,31.031
3031,0.1,69.1,3.0,30.253
3032,3.6,70.76,0.0,30.553
3033,0.0,71.07,3.0,29.262
3034,17.0,77.39,2.0,38.745
3035,8.0,79.81,3.0,35.994
3036,0.2,79.67,1.0,29.934
3037,24.2,91.41,0.0,31.165
3038,0.0,90.42,2.0,37.782
3039,0.6,89.25,1.0,39.153
3040,0.6,87.64,1.0,39.909
3041,0.0,85.47,1.0,35.469
3042,0.2,86.15,1.0,34.475
3043,0.2,85.89,1.0,37.29
3044,0.1,83.67,2.0,35.446
3045,0.0,83.07,1.0,33.079
3046,0.0,82.52,0.0,34.367
3047,0.0,81.63,1.0,34.779
3048,0.0,81.67,3.0,36.131
3049,0.0,79.11,1.0,32.395
3050,0.6,79.85,1.0,29.619
3051,0.0,79.03,1.0,33.782
3052,0.0,78.37,1.0,30.733
3053,0.0,77.05,3.0,32.329
3054,0.5,76.19,3.0,33.837
3055,0.0,76.74,1.0,33.566
3056,0.0,76.68,1.0,32.131
3057,0.0,77.66,1.0,32.327
3058,0.1,77.32787681734384,2.0,30.581
3059,0.0,77.23,2.0,28.386
3060,0.8,76.37,1.0,31.907
3061,0.3,77.55,2.0,33.656
3062,0.0,76.71,1.0,30.321
3063,0.4,74.41,2.0,28.766
3064,0.0,73.31,1.0,29.68
3065,0.5,72.83,1.0,33.702
3066,0.0,71.07,0.0,30.354
3067,0.1,72.03,1.0,29.514
3068,0.0,71.44,0.0,30.768
3069,0.0,69.16,2.0,28.031
3070,0.0,69.87,3.0,29.442
3071,6.9,72.88,0.0,32.831
3072,0.1,71.06,0.0,29.891
3073,0.1,70.52,1.0,26.755
3074,0.1,69.48,0.0,27.911
3075,0.5,68.37,0.0,28.948
3076,0.05,67.72,1.0,28.22
3077,0.1,66.99,2.0,27.768548274184838
3078,0.0,65.44,0.0,28.052
3079,0.0,64.89,2.0,27.169444341052525
3080,0.0,65.08,1.0,24.779
3081,0.0,63.58,2.0,27.269
3082,0.0,62.04,5.0,25.759
3083,0.1,61.68,1.0,26.67
3084,4.8,62.19,2.0,26.240191479201414
3085,0.0,61.98,1.0,24.613
3086,0.0,62.05,0.0,25.767
3087,0.0,62.5,0.0,26.481
3088,0.0,60.96,0.0,28.334
3089,0.0,58.35,0.0,24.939
3090,0.0,59.08,4.0,22.979
3091,2.4,59.22,1.0,25.364
3092,1.1,59.4606633814265,1.0,28.319
3093,0.0,59.32,1.0,23.083
3094,7.7,62.25,0.0,27.737
3095,0.5,62.4,3.0,28.718
3096,0.0,62.54,2.0,25.357
3097,0.0,62.65,1.0,25.496434782622064
3098,0.0,61.61,2.0,24.735
3099,0.0,60.93,2.0,25.111907613034642
3100,0.1,59.73,2.0,23.626
3101,0.6,57.2,1.0,24.761
3102,0.6,58.89,2.0,24.609
3103,0.4,58.5,2.0,23.183
3104,0.1,57.77,4.0,25.457
3105,2.2,57.34,1.0,26.049
3106,0.1,56.41,0.0,22.449
3107,8.2,57.5189451463463,1.0,28.828
3108,0.1,58.38,2.0,23.746
3109,0.0,59.19,3.0,25.472
3110,0.0,59.09,2.0,24.146
3111,0.0,58.56,1.0,26.991
3112,8.1,61.73,1.0,25.644
3113,4.5,61.63975747502011,1.0,27.723
3114,0.6,61.98,1.0,23.501
3115,0.4,62.22,1.0,22.579
3116,0.3,60.14,1.0,24.357
3117,0.3,61.36,1.0,24.789
3118,1.2,60.79,4.0,26.582
3119,0.0,60.45,1.0,25.16806379633315
3120,0.1,62.22,1.0,23.462
3121,0.0,59.14,1.0,25.026
3122,0.0,60.57,0.0,24.577
3123,0.0,59.6,3.0,29.014
3124,0.0,60.24,0.0,28.411
3125,0.0,58.83,2.0,27.029
3126,0.0,57.22,0.0,25.811
3127,0.7,57.54,1.0,17.874
3128,0.0,56.09,3.0,23.404
3129,0.0,58.464491190589996,1.0,25.349
3130,12.3,60.96,2.0,26.492
3131,0.0,58.36,2.0,22.492
3132,0.0,59.71,1.0,28.637
3133,10.2,64.95,0.0,28.592
3134,0.0,63.8,1.0,26.487
3135,0.5,62.47,3.0,24.249
3136,0.0,62.14,2.0,27.557
3137,0.0,61.06,0.0,26.957
3138,3.3,61.22,1.0,25.36
3139,0.9,63.71,2.0,24.754
3140,0.0,61.84,1.0,23.518
3141,0.3,61.03,0.0,25.513
3142,9.1,64.49,1.0,30.696
3143,10.2,69.68,1.0,31.307
3144,0.1,67.76,1.0,28.606
3145,0.2,67.15,1.0,27.686
3146,0.3,66.19,2.0,27.288
3147,0.8,65.18,0.0,24.42
3148,8.9,67.03334348319719,1.0,32.054
3149,0.2,69.11,2.0,27.39
3150,0.1,66.0,2.0,24.67
3151,0.0,68.0,3.0,26.411
3152,8.7,71.07,4.0,36.342
3153,0.0,70.81,1.0,31.22
3154,0.0,70.66,2.0,26.232
3155,0.0,68.47,2.0,28.097
3156,0.0,67.68,1.0,26.655
3157,0.0,66.33,2.0,22.492
3158,16.6,75.74,2.0,37.087
3159,0.0,72.5,3.0,30.578
3160,0.5,73.32,0.0,31.856
3161,3.5,72.42,2.0,35.476
3162,0.0,73.59,0.0,33.469
3163,7.6,77.21,2.0,36.618
3164,0.5,76.62,0.0,31.533
3165,0.25,76.98,2.0,30.682
3166,0.0,75.37,3.0,34.073
3167,7.4,80.05,0.0,33.674
3168,6.8,81.7,2.0,36.116
3169,0.0,80.19,3.0,33.092
3170,0.0,80.38,2.0,31.285
3171,0.0,77.13,0.0,31.879
3172,0.0,78.21,1.0,29.846
3173,6.0,81.32,1.0,32.574
3174,0.2,81.88,3.0,33.573
3175,0.4,79.06,2.0,34.725
3176,0.0,79.77,1.0,34.695
3177,0.3,79.52,1.0,31.87
3178,0.0,78.15673126876844,0.0,31.311
3179,0.9,77.01,2.0,31.185
3180,0.0,75.46,1.0,27.787
3181,0.9,73.78,0.0,28.488
3182,0.0,74.23,2.0,28.437
3183,0.5,74.12,2.0,30.593
3184,0.0,72.76,1.0,29.487
3185,0.0,73.6,2.0,27.132
3186,0.3,72.74,0.0,29.417
3187,0.0,70.08,3.0,28.435
3188,0.0,69.98,2.0,26.535
3189,0.0,70.24,1.0,26.148
3190,2.4,71.71,3.0,26.486
3191,0.0,71.35,3.0,31.588
3192,0.0,73.17,1.0,31.548
3193,3.6,73.74,0.0,30.996
3194,0.0,73.64,1.0,33.212
3195,9.7,76.48,1.0,30.69150784596511
3196,0.0,77.32,0.0,30.706165899123516
3197,0.0,75.77,1.0,31.429
3198,0.4,74.25,0.0,31.654
3199,0.0,75.21,4.0,28.458
3200,0.0,76.14,0.0,29.595
3201,0.15000000000000002,75.21,1.0,30.081
3202,2.0,73.7,2.0,30.703
3203,3.4,75.04,2.0,35.502
3204,0.0,74.9,2.0,29.363
3205,0.1,74.61,1.0,29.64
3206,0.2,73.71,0.0,31.575
3207,0.2,73.02,2.0,28.485
3208,1.6,73.78,0.0,30.339
3209,8.7,76.85,1.0,36.417
3210,0.7,74.48,0.0,34.744
3211,0.5,74.93,0.0,30.21
3212,0.0,73.07,0.0,30.419
3213,0.3,72.52,2.0,32.59
3214,0.0,72.25,3.0,31.903
3215,0.2,71.08376545084933,1.0,25.281
3216,2.0,69.74,0.0,30.359
3217,0.1,70.87,0.0,27.927
3218,0.0,69.3,3.0,29.067
3219,0.0,69.02399242398175,2.0,29.092529082054863
3220,0.6,68.68,0.0,28.734
3221,0.0,67.85210916921679,1.0,27.777
3222,0.8,67.26,1.0,26.743
3223,0.1,65.12,1.0,33.32
3224,0.0,65.5,2.0,28.688
3225,0.7,64.09,1.0,28.835
3226,0.6,62.09,3.0,29.757
3227,0.0,61.69,0.0,27.42
3228,0.0,62.39,1.0,25.964
3229,0.0,61.14,1.0,25.44
3230,9.4,65.43,0.0,33.626
3231,10.2,66.8230590702169,3.0,32.762
3232,0.6,69.0,2.0,29.081
3233,0.5,67.24,1.0,25.395
3234,0.1,68.85,1.0,27.852
3235,0.4,67.96,1.0,27.307
3236,0.0,67.17,0.0,28.762
3237,0.0,67.66,3.0,25.325
3238,0.25,65.91,1.0,25.282
3239,0.05,66.73,0.0,24.761
3240,0.0,67.08,0.0,26.473
3241,0.0,65.38,1.0,29.509
3242,0.0,64.63,1.0,28.227
3243,12.0,70.2,2.0,33.951
3244,3.6,70.72,1.0,26.868
3245,0.0,68.45,4.0,28.252
3246,0.0,68.3,2.0,28.07
3247,0.0,69.01,4.0,30.505
3248,0.0,68.18,3.0,26.473
3249,8.3,71.3,0.0,37.08
3250,0.0,70.21,3.0,33.92
3251,0.0,69.36,2.0,31.938
3252,0.0,67.64,2.0,30.113
3253,0.0,68.18,3.0,28.866221912147022
3254,0.0,67.06,4.0,28.082
3255,0.3,65.25,1.0,26.618
3256,0.0,64.12,0.0,24.586
3257,0.1,64.48,1.0,25.722
3258,0.7,64.7,3.0,27.901
3259,0.1,63.68,1.0,25.49
3260,0.1,63.73,0.0,24.939
3261,0.1,61.72,3.0,26.052
3262,0.4,61.71,2.0,25.428
3263,0.9,62.02,2.0,26.6139477206695
3264,0.0,61.41,0.0,29.295
3265,0.0,60.09,0.0,23.169
3266,0.0,59.06,2.0,22.82
3267,12.3,65.3,2.0,31.229
3268,4.1,64.84,1.0,28.433
3269,0.15,64.94,0.0,28.88
3270,0.5,63.73,0.0,30.573
3271,0.3,63.91,2.0,30.367
3272,0.0,62.47,0.0,25.842
3273,3.6,63.5,2.0,28.314
3274,0.0,62.93,4.0,25.487
3275,0.0,61.7,2.0,27.278
3276,0.0,61.44,1.0,26.685
3277,0.0,61.67,1.0,20.47
3278,0.0,60.93,0.0,23.249
3279,0.2,60.47,1.0,26.907
3280,0.0,59.7,1.0,26.41
3281,0.0,59.43,4.0,23.932
3282,0.0,58.82,0.0,24.773
3283,2.6,59.37,2.0,26.067952388021205
3284,0.4,59.1,5.0,22.672
3285,11.3,64.89,0.0,30.316
3286,0.0,64.49,0.0,27.66
3287,0.0,64.95,1.0,28.532
3288,0.5,62.04,0.0,30.446
3289,0.0,61.12,0.0,27.958
3290,0.6,61.88,4.0,28.018
3291,0.0,59.85,3.0,29.747
3292,0.0,60.97,0.0,27.138
3293,0.0,60.8,2.0,22.886
3294,0.0,60.0,0.0,26.047
3295,0.0,58.36,2.0,20.935
3296,0.5,58.41798622145795,1.0,23.562
3297,0.1,58.34,1.0,23.26
3298,0.0,57.66,0.0,26.979
3299,0.4,57.02,0.0,24.591
3300,0.0,57.11,1.0,26.439
3301,0.0,57.75,2.0,24.801
3302,2.9,57.45,1.0,26.392
3303,0.2,56.9,1.0,22.118
3304,0.8,56.65,1.0,23.007
3305,0.5,56.59,1.0,26.568
3306,0.1,58.27,2.0,23.142
3307,0.8,54.61,1.0,20.819
3308,7.6,57.55,1.0,28.414
3309,0.6,56.01,2.0,23.207
3310,0.2,56.34,3.0,24.391
3311,0.0,57.1,1.0,23.154500448652946
3312,0.1,55.16,2.0,20.189
3313,0.5,54.7,0.0,22.471
3314,0.0,54.39,2.0,20.411
3315,4.1,58.8,0.0,20.552
3316,0.2,58.26,2.0,25.581
3317,0.4,55.86,0.0,23.412202071974885
3318,0.1,57.39,2.0,22.352
3319,0.3,57.49,1.0,21.725
3320,0.8,56.45,0.0,25.021
3321,8.5,57.62,0.0,22.034
3322,0.0,57.89,0.0,26.596
3323,0.0,57.5,0.0,23.154
3324,3.6,60.48802005291781,3.0,25.764
3325,13.3,63.29,0.0,29.84
3326,0.0,63.68,0.0,24.753
3327,8.4,67.73,4.0,31.758
3328,7.3,71.48,1.0,32.0
3329,0.0,70.04,1.0,29.975657067523642
3330,0.0,71.01,2.0,30.981
3331,10.8,73.82,1.0,35.659
3332,0.0,72.94,2.0,31.421
3333,1.2,74.52,1.0,28.389
3334,0.0,72.17,1.0,26.057
3335,0.0,73.56,1.0,27.606
3336,0.4,69.53,2.0,28.16
3337,14.4,77.15,2.0,37.184
3338,4.6,76.85,1.0,34.009
3339,0.0,75.01,2.0,35.73
3340,0.2,88.88,0.0,41.227
3341,0.3,87.33,1.0,33.946
3342,0.4,86.5,2.0,34.76
3343,0.5,87.03,2.0,38.837
3344,0.5,86.73,1.0,33.723
3345,0.3,84.64,3.0,36.282
3346,0.0,84.28,2.0,37.317
3347,0.1,83.51,1.0,37.214
3348,8.2,87.52,3.0,42.88
3349,0.0,86.62,2.0,36.295
3350,0.0,84.33,0.0,33.439
3351,0.1,84.57,2.0,35.313
3352,0.1,87.37,3.0,40.72
3353,3.2,86.45,1.0,34.676
3354,0.3,86.13,4.0,35.152
3355,2.4,88.47,2.0,34.117
3356,0.25,86.76,2.0,36.669
3357,0.0,86.22,0.0,33.245
3358,0.0,85.54,1.0,37.421229832111145
3359,11.8,88.65,4.0,40.629
3360,0.2,97.15,1.0,42.721
3361,0.5,94.91,0.0,34.157
3362,0.2,95.15,1.0,39.96
3363,0.0,93.23,0.0,40.931
3364,6.6,96.28,2.0,39.803
3365,0.2,95.07,2.0,40.294
3366,0.0,93.92,1.0,36.989
3367,0.1,91.75,1.0,34.809
3368,3.8,93.17,2.0,41.77
3369,0.0,92.6,3.0,34.989
3370,0.2,93.1,2.0,38.555
3371,0.0,91.2,1.0,37.601394840614056
3372,0.0,89.4,0.0,33.634
3373,0.0,90.94,1.0,37.274
3374,0.7,89.58,0.0,36.513
3375,0.0,88.6,1.0,37.348
3376,0.9,89.31813282388445,1.0,37.105
3377,0.6,88.2,2.0,34.555
3378,24.3,99.93,4.0,49.028
3379,6.6,103.33,2.0,44.386
3380,0.2,102.29,1.0,45.265
3381,0.5,101.52,2.0,41.708
3382,0.4,99.52,3.0,40.932
3383,0.0,99.14,2.0,38.216
3384,0.0,97.55,0.0,41.025
3385,0.0,95.98,2.0,36.3
3386,0.0,95.65,1.0,41.409
3387,0.4,96.37,4.0,37.507
3388,0.0,95.14,3.0,40.795
3389,0.0,93.3,1.0,40.71394472656581
3390,10.2,97.32,0.0,45.747
3391,0.0,97.23,2.0,37.693
3392,10.1,101.14,1.0,43.515
3393,0.5,100.76,0.0,39.389
3394,0.15000000000000002,98.82,2.0,43.119
3395,0.1,96.94,1.0,40.39191025106298
3396,0.1,96.59,0.0,38.036
3397,0.2,95.69,1.0,40.0617758572569
3398,0.35,96.67,5.0,37.256
3399,7.2,97.94279947712518,0.0,39.773
3400,0.2,99.1404032516561,1.0,40.185
3401,9.1,100.63,0.0,44.303
3402,0.2,100.1,0.0,38.686
3403,0.2,98.22,2.0,39.596
3404,7.9,101.51,0.0,39.976
3405,0.2,100.62,3.0,39.931
3406,0.5,100.29,1.0,44.714
3407,6.3,103.89,1.0,44.494
3408,0.2,101.82,6.0,35.041
3409,0.5,102.69,1.0,36.125
3410,3.5,101.03,0.0,45.333
3411,0.9,100.37,1.0,43.071
3412,0.1,101.2425890139759,3.0,38.782
3413,0.2,101.8907121358486,2.0,38.383
3414,10.2,102.64,3.0,44.536
3415,1.7,102.39,1.0,44.109
3416,5.8,103.36,1.0,40.967
3417,11.4,110.28,2.0,47.295
3418,6.6,110.15,1.0,48.263
3419,17.5,118.71,2.0,47.651
3420,0.1,117.52,0.0,50.558
3421,0.0,101.8907121358486,1.0,46.441
3422,0.3,114.75,2.0,48.075
3423,0.0,115.78,1.0,45.851
3424,0.7,114.37,1.0,45.324
3425,0.1,113.22,3.0,44.601
3426,0.0,111.54,1.0,45.623
3427,0.1,109.04,1.0,46.57729968746524
3428,3.9,109.7,2.0,46.501
3429,0.0,109.91,3.0,45.046
3430,9.7,112.71,1.0,48.965
3431,0.0,111.61,2.0,49.171
3432,11.7,117.69,2.0,53.669
3433,0.6,117.33,2.0,47.279
3434,0.4,116.05,3.0,48.656
3435,0.6,114.3,2.0,46.365758014861164
3436,0.0,113.36,1.0,45.335
3437,0.4,112.6,1.0,44.749
3438,0.4,109.64,0.0,44.51
3439,0.6,107.71,2.0,42.598
3440,0.0,106.05,2.0,42.808
3441,0.2,107.9,1.0,40.748
3442,0.7,105.6,1.0,46.69
3443,0.0,106.5,0.0,44.024
3444,4.0,106.72,1.0,48.312
3445,0.2,106.13,3.0,42.658
3446,0.2,104.50495984414295,2.0,41.665
3447,0.3,102.99,0.0,43.211
3448,0.0,101.86,1.0,43.008
3449,3.2,100.44,5.0,40.178
3450,0.0,99.35,2.0,39.736
3451,0.2,99.51,1.0,40.207
3452,0.2,98.41,3.0,41.19
3453,0.0,97.43,2.0,36.599
3454,0.4,95.52,3.0,37.723
3455,0.05,96.43,3.0,37.259
3456,0.2,94.53,1.0,40.871
3457,0.0,93.7215053225218,2.0,39.098
3458,0.0,92.80888959542995,3.0,37.675
3459,0.0,91.84,0.0,39.131
3460,0.1,91.29,1.0,37.856
3461,0.0,90.54,0.0,40.373
3462,0.0,90.66,0.0,30.996
3463,0.0,90.9159476579831,1.0,37.938
3464,0.0,91.55,2.0,35.211
3465,0.0,88.89,2.0,35.035
3466,0.0,88.43,1.0,35.514
3467,0.6,87.78,1.0,34.608
3468,0.0,86.54,0.0,34.895
3469,0.2,85.14,4.0,35.659
3470,0.0,86.56,2.0,37.375
3471,6.3,88.5,3.0,36.925
3472,0.0,86.54,2.0,40.55
3473,7.0,90.42,1.0,37.522
3474,7.4,93.41,2.0,40.696
3475,0.0,92.55,2.0,37.569
3476,0.0,91.99,0.0,37.999
3477,0.3,89.59,2.0,40.212
3478,0.0,87.71,1.0,37.54
3479,0.3,89.7,1.0,35.459
3480,0.6,87.54,0.0,35.285
3481,0.0,86.69,4.0,34.812
3482,0.0,85.31,1.0,33.167
3483,9.2,88.79,2.0,41.644
3484,10.5,92.7,1.0,41.675
3485,0.0,91.30843475612676,4.0,36.852
3486,0.2,90.64,1.0,39.074
3487,0.0,89.34,1.0,34.798
3488,5.7,92.2,2.0,40.484
3489,0.7,93.56,1.0,40.204
3490,0.8,91.87963556241597,1.0,38.926
3491,0.0,90.16,1.0,34.59
3492,5.3,92.3,0.0,37.08875010731609
3493,0.1,91.41,2.0,36.685
3494,0.0,91.62,1.0,37.029
3495,0.6,88.36,4.0,36.661127187180696
3496,0.0,87.64,3.0,36.836
3497,0.1,85.9628650929749,0.0,34.784
3498,0.3,83.95,2.0,38.184
3499,0.1,84.99,2.0,33.318
3500,4.1,86.84,1.0,36.13076968780314
3501,0.0,85.58,1.0,39.423
3502,0.1,84.5,1.0,35.538
3503,0.0,84.36,3.0,36.45
3504,0.0,84.44,2.0,35.608
3505,0.1,83.68,3.0,35.497
3506,0.0,82.99,1.0,34.844
3507,0.0,81.4993353149196,2.0,37.987
3508,0.0,80.06,3.0,30.98
3509,0.1,79.06265266750785,1.0,33.102
3510,0.0,78.07,3.0,32.817
3511,0.4,76.51,2.0,33.33
3512,0.0,75.68460014772697,2.0,26.434
3513,0.0,74.59,1.0,31.856
3514,0.25,74.83,3.0,30.952
3515,0.3,74.78140126402535,3.0,33.729
3516,0.2,74.68,2.0,31.265
3517,2.3,74.01,3.0,33.204
3518,15.1,82.26,2.0,32.817
3519,0.3,81.5,1.0,37.041
3520,0.6,81.28,3.0,31.107
3521,0.0,80.28,3.0,32.836
3522,1.3,79.74,1.0,34.742
3523,0.0,77.31,2.0,31.818058188708008
3524,0.3,78.08,1.0,26.623
3525,0.0,78.3,2.0,30.16
3526,0.0,75.85,0.0,30.917494412665505
3527,0.0,74.49,3.0,29.687
3528,0.2,74.45,2.0,30.018
3529,0.1,73.77,1.0,29.431
3530,0.2,72.74,2.0,32.78
3531,6.8,72.5514770718692,0.0,34.741
3532,0.0,72.05,2.0,28.93
3533,0.0,73.26,2.0,29.363
3534,0.0,72.87,1.0,31.119
3535,0.9,71.94,2.0,30.232
3536,0.1,73.07,1.0,31.431
3537,1.0,72.29,1.0,29.084
3538,0.0,70.62,1.0,31.033
3539,0.7,69.35,1.0,30.961
3540,0.0,69.99,1.0,27.465
3541,8.7,73.75,0.0,33.644
3542,0.0,72.93,0.0,29.643
3543,0.0,72.79,2.0,30.899
3544,3.3,71.77,3.0,27.927
3545,0.9,71.43,2.0,28.517
3546,0.3,71.08629255797105,2.0,27.76
3547,0.0,70.67,1.0,28.913
3548,0.0,70.76,3.0,27.956
3549,0.0,70.72,0.0,27.962
3550,0.5,68.52,1.0,25.819
3551,0.5,68.08,2.0,28.388
3552,5.0,70.58,2.0,30.008
3553,2.1,71.69,0.0,27.627
3554,0.2,69.48,2.0,31.673
3555,4.0,72.33,4.0,28.699
3556,0.5,71.2039233077492,4.0,29.355
3557,0.9,70.38,4.0,29.557
3558,4.8,70.87,2.0,30.418
3559,0.0,70.16,1.0,30.434
3560,0.0,69.65525305636282,1.0,30.317
3561,0.0,69.41,1.0,28.89
3562,0.1,66.93,2.0,29.114
3563,0.0,66.57419684745614,1.0,28.261
3564,0.0,66.16,2.0,28.67
3565,0.0,64.41,1.0,22.296
3566,0.0,61.91,2.0,23.609
3567,0.0,61.55,0.0,28.64
3568,0.0,61.53,2.0,26.989536702683626
3569,1.7,60.9,3.0,26.999621882362714
3570,7.6,65.06,2.0,26.528
3571,0.0,65.94,1.0,26.33
3572,0.8,63.97,2.0,25.515
3573,0.0,63.57,3.0,34.755
3574,0.6,63.56,1.0,27.06308043955896
3575,0.4,61.99,1.0,24.914
3576,0.6,61.85,1.0,27.695
3577,0.0,61.02,4.0,22.68
3578,1.0,61.37,3.0,27.418
3579,7.5,65.22,2.0,23.162
3580,0.4,63.7,1.0,29.248
3581,1.4,62.37,2.0,24.468
3582,0.0,62.44,1.0,26.25
3583,0.0,60.81,5.0,26.858
3584,0.0,59.2,1.0,27.046
3585,0.3,58.05,1.0,25.508
3586,0.0,57.67,0.0,25.152
3587,0.1,58.08,0.0,24.521
3588,0.2,57.61,1.0,20.972
3589,0.0,55.92,2.0,21.699
3590,0.2,55.26,2.0,23.580304173103286
3591,0.0,53.62,3.0,24.746
3592,2.2,54.6,3.0,25.875
3593,0.4,53.22,2.0,23.618
3594,0.0,53.56,2.0,21.35
3595,0.5,52.7055534956976,0.0,22.749
3596,0.4,51.98836412593127,3.0,21.483
3597,0.1,50.96,1.0,20.62
3598,0.7,52.31,2.0,17.441
3599,5.2,52.97,2.0,21.258
3600,0.0,52.29,1.0,19.301
3601,0.4,51.13,1.0,19.102
3602,0.0,50.91,2.0,19.877
3603,14.0,58.23,2.0,29.432
3604,0.0,58.34,3.0,26.264
3605,0.2,55.42,2.0,26.967
3606,13.1,64.88,1.0,29.513
3607,0.0,63.65,1.0,23.963
3608,0.7,61.72,0.0,25.78
3609,0.5,60.14,0.0,31.088
3610,0.0,60.24,2.0,24.102
3611,0.30000000000000004,58.81,0.0,25.768
3612,2.3,60.55,1.0,25.059
3613,0.4,61.43,1.0,22.475
3614,1.0,57.63,1.0,24.4136688795317
3615,0.0,57.49,4.0,20.271
3616,0.0,57.38,1.0,22.174
3617,0.0,57.59,1.0,24.58
3618,0.8,55.92,1.0,24.88
3619,0.4,57.61,4.0,24.397
3620,13.7,64.11,2.0,30.044
3621,1.0,62.89,3.0,28.145
3622,0.6,62.48,1.0,28.128
3623,5.8,67.1,3.0,30.249
3624,0.2,65.52,2.0,24.895
3625,4.9,66.56,2.0,26.998983381885495
3626,0.0,66.69,0.0,26.762
3627,0.0,65.83,0.0,26.669
3628,0.5,66.45,1.0,29.625
3629,0.0,65.27,1.0,25.314
3630,0.0,66.29,1.0,26.943
3631,1.3,64.54,2.0,28.534
3632,0.5,63.38,2.0,26.316
3633,0.1,64.6,3.0,25.322
3634,0.2,62.88,5.0,26.982
3635,2.1,63.2,1.0,27.052
3636,0.0,63.82,0.0,28.319
3637,11.4,68.04,2.0,26.758211852481093
3638,0.0,64.85,1.0,27.273
3639,0.1,66.37,1.0,20.961
