编号,rain,pore,micro,deep,surface
618,0.0,91.59,3.0,35.181,107.6
619,0.0,89.86,2.0,37.309,108.654
620,0.1,89.99,1.0,36.963,103.919
621,0.0,57.74,0.0,24.235,72.919
622,0.0,77.34,0.0,30.766,90.142
623,0.1,70.22,2.0,30.483,90.091
624,0.0,61.14,0.0,26.379,76.886
625,0.0,73.8,3.0,32.24,96.922
626,0.7,52.25,0.0,24.483,70.379
627,0.0,87.12,1.0,32.95076938609932,102.713
628,0.0,97.99,1.0,37.444,110.052
629,0.8,72.21,1.0,32.721,92.672
630,1.0,79.58945311844394,1.0,35.357,98.52643252070976
631,0.4,81.82,1.0,33.545,98.52660844432202
632,0.0,96.52,0.0,39.748,108.773
633,0.0,79.5897011484998,2.0,32.094,98.52695726623259
634,4.9,98.23,0.0,39.989,117.759
635,0.4,73.81,1.0,32.244,87.886
636,0.0,78.1,1.0,33.20339427656819,98.52746774967004
637,0.7,78.9,4.0,29.772,97.289
638,0.3,88.91,1.0,33.381,98.52780883711506
639,5.9,79.69,1.0,32.437,103.76
640,0.3,77.18,0.0,33.073,98.52814874323118
641,0.1,58.57,0.0,33.280708280341614,73.129
642,0.0,78.72,2.0,33.942,98.995
643,0.9,80.22,3.0,32.71,104.188
644,0.5,71.38,1.0,32.092,90.947
645,0.0,78.24,1.0,34.458,98.52902309678889
646,0.1,94.39,2.0,37.465,108.101
647,10.2,80.71,1.0,37.772,112.69
648,0.4,66.38,0.0,27.123,81.032
649,6.9,76.14,2.0,36.715,111.979
650,2.2,85.96,0.0,39.741,106.554
651,0.0,81.46,0.0,33.394893731017575,92.207
652,0.0,70.36,4.0,30.85,95.213
653,0.8,76.42,1.0,31.972,92.979
654,0.0,79.46,1.0,37.34,95.626
655,0.0,80.07,1.0,35.489,98.541
656,0.7,52.04,0.0,19.715,66.398
657,0.1,95.31,1.0,36.041,109.276
658,4.1,57.64,2.0,25.971,82.02
659,0.0,58.96,1.0,24.228,72.728
660,7.6,102.15,2.0,45.605,134.157
661,13.0,97.46,1.0,44.244,136.055
662,0.0,81.23,4.0,38.054,109.411
663,0.2,89.44,3.0,38.612,103.37
664,0.1,92.05,1.0,35.989,102.939
665,0.1,82.66,0.0,34.911,96.454
666,0.0,85.96,1.0,35.174,100.678
667,5.7,90.5,0.0,38.171,112.747
668,0.0,90.9,0.0,38.18,104.713
669,0.0,101.65,4.0,41.651,116.7
670,11.6,79.59274503675822,0.0,41.954,125.192
671,2.1,64.05,1.0,27.904,98.53347460187852
672,0.0,59.53,1.0,23.887,76.336
673,0.3,79.5929829079015,2.0,32.523,97.113
674,0.0,83.1,3.0,34.119,101.953
675,0.0,62.56,0.0,22.59,73.959
676,0.0,61.89,2.0,28.309,85.661
677,0.0,91.48,2.0,36.132,108.499
678,0.0,84.61,0.0,35.846,97.937
679,0.0,73.52,1.0,28.025,89.402
680,0.7,72.69,2.0,27.071,88.825
681,0.5,99.25,1.0,37.421,111.855
682,0.0,57.2,0.0,20.407,98.53521389855247
683,0.1,101.27,1.0,40.239,98.53537600878106
684,0.0,69.0,2.0,29.772,88.418
685,11.6,70.36,1.0,35.689,98.53570321092786
686,0.9,53.12,2.0,21.47,72.887
687,0.4,102.54,4.0,42.283,98.5360409614016
688,0.1,60.0,0.0,23.669,74.652
689,0.0,55.96,2.0,20.816,76.155
690,0.0,94.31,2.0,38.381,110.597
691,0.0,74.55,2.0,33.515,99.354
692,0.4,79.58,1.0,39.639,98.5369448777895
693,0.1,92.57,3.0,39.936,113.314
694,0.0,76.36,1.0,32.43708691542868,95.785
695,0.3,57.69,3.0,26.31,83.908
696,0.4,86.48,0.0,32.255,97.849
697,0.2,67.95,1.0,29.562,98.53785120943546
698,0.0,84.76,1.0,34.064,98.53803467712301
699,0.0,59.1,4.0,23.34,98.53821814346749
700,0.0,79.59,0.0,32.37560996074209,90.927
701,1.9,63.2,0.0,22.908,77.651
702,3.6,66.5,1.0,30.308,89.82
703,0.0,88.57,1.0,38.506,104.557
704,0.0,72.29,2.0,33.835,91.667
705,7.8,88.52,2.0,39.676,121.623
706,0.4,74.03,1.0,29.197,89.698
707,0.1,76.23,2.0,33.762,96.202
708,0.0,76.77,0.0,36.455,94.506
709,0.9,59.48,0.0,25.554,73.711
710,0.2,70.05,0.0,28.33,84.994
711,1.5,90.32,1.0,35.488,109.481
712,8.7,106.32,0.0,44.702,131.257
713,0.0,75.86,3.0,32.789,95.35
714,0.0,81.04,0.0,30.661,90.543
715,0.0,79.5966112367795,1.0,30.224,90.25
716,0.9,85.94,0.0,32.53027648632127,102.512
717,0.3,68.5,1.0,25.593,83.23
718,3.5,69.86,0.0,31.376,89.748
719,4.3,76.44,2.0,31.709,98.964
720,0.1,51.68,2.0,22.688,74.577
721,0.3,67.69,1.0,31.082,92.923
722,0.0,81.31,0.0,32.49,94.676
723,8.1,97.51,2.0,42.866,127.954
724,0.0,64.8,0.0,29.705,83.555
725,0.0,95.35,3.0,38.057,117.239
726,0.2,62.26,0.0,26.901,75.335
727,0.0,85.25,1.0,34.233,101.903
728,0.8,74.36,2.0,35.012,97.033
729,0.1,81.11,2.0,34.698,98.279
730,5.3,75.17,3.0,32.832,105.897
731,0.4,99.15,3.0,39.734,118.323
732,0.6,77.93,2.0,34.292,94.605
733,1.1,79.85,2.0,32.241,97.402
734,0.3,79.59838150925839,3.0,22.061,83.872
735,0.3,74.8,3.0,33.625,99.528
736,0.8,68.41,1.0,27.329,85.401
737,0.0,102.62,0.0,42.803,114.253
738,6.8,87.21,0.0,37.585,112.381
739,0.0,83.74,2.0,33.631,102.486
740,5.8,73.4,0.0,31.778,95.565
741,1.1,79.59903168927873,0.0,45.729,113.865
742,4.7,83.45,0.0,35.379,106.66
743,0.2,81.56,0.0,32.07,93.448
744,0.0,68.33,1.0,30.81,86.425
745,0.0,80.45,2.0,34.354,101.43
746,0.1,90.98,0.0,37.503,99.624
747,0.2,61.86,0.0,27.576,78.238
748,0.0,79.59967749456729,0.0,34.35,93.168
749,0.7,83.46,0.0,35.513,96.252
750,0.0,61.94,2.0,27.687,98.548424526264
751,0.0,53.81,2.0,22.649,76.263
752,0.5,93.82,0.0,37.971,106.82
753,1.7,85.77,2.0,33.605,107.868
754,0.0,78.52,3.0,32.849,100.889
755,0.0,67.87,2.0,26.46,86.757
756,0.2,88.39,1.0,36.643,105.696
757,6.5,69.46,4.0,29.881,97.102
758,0.0,104.99,2.0,42.587,122.652
759,0.0,66.3,1.0,28.786,82.266
760,5.9,57.94,1.0,29.421,90.198
761,0.0,60.58,0.0,26.301,75.447
762,0.0,83.36,0.0,35.113,97.019
763,3.9,74.99,2.0,30.025,98.222
764,0.2,79.60120184035797,4.0,35.458,111.768
765,0.0,101.83,0.0,43.45,114.855
766,0.0,79.60139591649357,1.0,34.57,96.195
767,0.0,76.43,0.0,32.943,92.038
768,0.0,70.94,1.0,31.306,86.706
769,0.4,83.77,0.0,34.845,97.142
770,16.4,83.14,0.0,41.645,126.14
771,0.0,81.14,4.0,32.966,107.503
772,0.1,85.72,1.0,32.519,105.733
773,0.0,77.06,1.0,29.069,93.857
774,0.0,78.19,3.0,32.23594324686244,102.484
775,0.7,70.82,1.0,27.392,85.406
776,0.0,79.60235975969778,0.0,34.835,96.691
777,0.0,62.97,1.0,23.879,78.414
778,10.9,71.23,1.0,33.323,108.254
779,0.0,56.42,1.0,22.409,70.206
780,1.4,66.86,1.0,28.098,87.504
781,0.0,72.57,3.0,27.453,93.246
782,0.0,62.24,0.0,21.446,74.731
783,0.0,85.78,4.0,32.07,106.693
784,0.0,81.9,2.0,27.692,98.814
785,0.0,83.98,2.0,33.503,103.289
786,0.7,80.72,1.0,28.715,94.174
787,0.0,90.96,0.0,37.249,103.36
788,0.0,80.81,1.0,30.081,93.234
789,15.5,87.81,1.0,43.212,126.259
790,0.6,73.09,5.0,27.971,94.059
791,6.0,92.77,1.0,40.713,117.645
792,0.0,64.86,1.0,26.268,77.274
793,0.0,72.84,1.0,25.75,83.388
794,0.0,79.60418010600549,1.0,25.064,79.589
795,0.0,79.51,0.0,32.497,94.228
796,0.4,84.24,1.0,36.116,105.646
797,0.0,79.67,1.0,32.61150144892585,94.708
798,0.1,79.59,1.0,35.219,96.442
799,0.0,90.89,1.0,33.952,102.44
800,0.0,71.91,1.0,28.067,90.854
801,0.8,66.17,1.0,28.625,85.103
802,0.0,79.60499199046444,3.0,34.988,106.772
803,0.0,69.72,0.0,28.483,87.831
804,0.0,86.64,0.0,39.111,115.539
805,0.0,86.36,0.0,30.659,98.414
806,0.0,79.60540136267826,0.0,36.77,99.895
807,0.0,80.17,0.0,31.405,95.107
808,0.0,78.22,1.0,33.306,92.88
809,0.5,79.49,0.0,34.641,95.357
810,0.1,76.04,0.0,28.201,88.985
811,7.4,101.15,0.0,45.23,98.56179008992741
812,0.4,100.41,1.0,41.95,110.574
813,0.7,61.75,0.0,25.622,77.493
814,0.0,70.81,2.0,28.986,87.068
815,0.0,77.98,0.0,33.241,91.202
816,0.0,91.59,2.0,36.361,106.165
817,0.0,77.36,2.0,32.47,92.999
818,0.4,83.29,2.0,34.19,100.372
819,0.3,101.51,3.0,40.563,116.491
820,11.0,87.94,1.0,39.191,122.677
821,0.0,68.15,1.0,31.663,86.739
822,0.5,86.25,4.0,36.279,106.938
823,0.0,65.63,0.0,25.763,78.771
824,0.4,74.76,1.0,31.654,88.507
825,12.8,90.04,1.0,44.466,131.207
826,0.3,94.98,4.0,42.669,119.544
827,14.6,96.75,3.0,42.429,142.765
828,0.0,78.59,3.0,33.278,99.342
829,0.0,69.91,1.0,29.044,86.946
830,8.6,91.27,1.0,44.648,126.227
831,0.0,81.65,1.0,34.82,96.187
832,0.1,63.43,0.0,26.342,78.276
833,1.1,89.0,2.0,37.708,108.597
834,0.0,70.81,0.0,30.552,86.664
835,0.2,70.02,2.0,23.505,84.103
836,15.3,64.71,2.0,33.633,110.934
837,10.2,87.34,2.0,40.758,119.152
838,0.5,81.68,3.0,39.615,98.56797842856018
839,0.4,60.47,2.0,25.8,85.467
840,7.7,76.1,2.0,36.044,98.5684041343588
841,0.0,74.16,1.0,30.082,91.597
842,0.0,78.87,2.0,29.159,96.142
843,0.3,87.84,2.0,37.5,105.702
844,0.0,66.28,0.0,26.02,83.908
845,5.4,60.82,2.0,32.99868444723466,89.295
846,0.0,75.74,2.0,31.749,92.756
847,0.0,87.77,1.0,33.928,101.1
848,0.2,79.60956488819708,1.0,40.508,110.009
849,1.4,49.37,2.0,21.646,72.142
850,0.0,53.53,2.0,21.673,71.367
851,0.0,87.8,2.0,31.739,98.924
852,0.0,84.74,2.0,31.897,95.09
853,0.1,75.33,2.0,31.403,96.023
854,0.0,71.68,3.0,26.903,94.263
855,0.0,90.19,3.0,39.463,109.393
856,0.0,73.62,0.0,29.418,85.508
857,0.0,119.93,2.0,50.678,134.754
858,0.0,80.63,1.0,34.444,98.328
859,0.0,80.57,1.0,32.842,96.726
860,0.2,62.83,2.0,23.616,81.741
861,0.5,78.11,4.0,36.367,98.57318801879576
862,0.7,78.26,0.0,31.249,91.489
863,1.1,74.5,1.0,31.785,91.497
864,0.0,79.59,1.0,28.046,91.509
865,0.0,80.3,0.0,33.691,95.654
866,0.0,94.56,0.0,37.822,103.845
867,3.7,91.8,1.0,38.233,108.739
868,0.0,91.59,0.0,41.843,107.114
869,0.0,77.39,2.0,30.977,95.314
870,0.0,88.96,1.0,39.655,106.286
871,0.1,79.6119450000804,3.0,33.226,99.028
872,0.7,77.41,1.0,32.523,94.801
873,0.0,90.05,1.0,39.035,107.855
874,0.0,61.32,3.0,24.413,82.03
875,0.6,70.33,3.0,32.417,97.546
876,0.4,65.85,1.0,29.853,87.728
877,0.7,79.61255063695113,0.0,32.618,85.903
878,3.6,89.86,3.0,35.932,115.05
879,0.0,68.32,4.0,31.137,96.812
880,0.8,75.7,1.0,33.459,94.125
881,0.0,53.71,1.0,20.692,72.428
882,0.3,81.32,1.0,31.956,96.365
883,0.0,64.96,1.0,28.868,85.068
884,0.2,74.74,1.0,32.71829797663594,89.112
885,6.3,97.54,2.0,42.238,98.57893613611863
886,0.1,79.45,2.0,30.108,91.57
887,0.0,85.08,5.0,33.342,106.223
888,0.0,92.74,0.0,39.004,104.553
889,14.4,81.11,0.0,36.424,118.66
890,0.0,79.61390605969945,1.0,38.55,104.521
891,0.1,75.54,1.0,28.829,89.224
892,0.1,86.48,0.0,37.169,100.178
893,0.1,71.76,5.0,31.78,97.716
894,0.2,81.99,0.0,33.588,95.563
895,0.0,82.46,1.0,32.324,97.08
896,0.2,59.95,6.0,22.711,89.574
897,0.0,58.71,1.0,24.718,75.67
898,0.8,61.17,0.0,23.117,75.897
899,0.0,59.12,0.0,24.085,74.061
900,0.5,86.81,1.0,37.297,103.219
901,0.2,80.27,1.0,36.583,94.884
902,0.3,83.78,1.0,35.83,100.914
903,2.4,82.15,1.0,34.398,100.699
904,7.5,82.16,0.0,35.515,98.58383377598874
905,0.0,67.12,1.0,24.555,80.496
906,11.2,75.33,0.0,34.711,106.08
907,0.3,68.42,1.0,28.498,84.921
908,0.2,77.53,1.0,31.144,95.561
909,0.0,91.88,0.0,36.786,103.733
910,0.0,80.96,0.0,35.073,96.0
911,0.3,61.78,2.0,24.237,79.539
912,0.0,71.46,1.0,30.767,92.162
913,0.5,102.75,0.0,42.138,114.158
914,0.0,77.69,2.0,29.039,90.822
915,0.5,84.11,2.0,35.087,103.875
916,0.3,79.83,0.0,32.184,92.727
917,0.5,59.64,2.0,22.371,73.442
918,0.0,52.94,4.0,21.369,76.994
919,0.1,94.11,1.0,37.76,104.776
920,0.2,69.3,2.0,26.705,84.652
921,0.1,89.92,2.0,36.218,108.249
922,4.4,91.8,1.0,43.571,116.676
923,0.0,77.0,1.0,34.636,96.486
924,0.4,74.29,3.0,31.163,97.892
925,0.0,82.63,2.0,37.34,101.837
926,0.4,71.42,0.0,25.765,80.239
927,0.0,75.68,0.0,31.539,90.008
928,0.0,92.97,3.0,35.589,106.202
929,0.2,77.09,0.0,33.427,94.423
930,11.1,84.56,0.0,37.88,116.718
931,0.0,77.98,1.0,29.461,93.883
932,0.5,83.06,1.0,34.526,98.871
933,0.2,81.05,2.0,29.51,97.9
934,0.9,112.98,1.0,47.353,124.052
935,0.2,68.25,1.0,28.165,85.737
936,0.3,54.9,4.0,22.134,79.327
937,0.0,73.22,3.0,28.204,91.961
938,0.0,98.88,1.0,40.09,112.007
939,13.6,101.68,0.0,49.226,140.184
940,8.2,79.61936541647636,0.0,40.025,117.962
941,1.2,68.87,0.0,24.701,81.775
942,10.9,92.19,2.0,36.891,122.986
943,1.8,81.99,2.0,33.846,104.223
944,0.5,70.07,0.0,29.126,86.516
945,0.0,80.66,3.0,29.797,96.438
946,0.4,72.84,2.0,28.847,89.574
947,0.0,108.6,2.0,45.899,120.122
948,0.7,84.49,2.0,34.997,103.598
949,0.0,77.42,1.0,34.998,94.964
950,7.9,70.86,2.0,30.188,103.526
951,0.1,61.79,2.0,26.0,83.355
952,0.6,81.38,0.0,32.301,93.572
953,0.5,86.78,2.0,33.17,104.681
954,0.0,75.83,2.0,34.037,97.199
955,0.05,89.7,2.0,34.641,106.168
956,0.0,57.05,1.0,22.66,74.108
957,0.4,84.17,1.0,36.419,101.173
958,2.7,70.79,3.0,31.77,99.554
959,0.0,90.87,0.0,38.151,102.793
960,0.0,79.62151613417178,2.0,42.543,118.801
961,0.0,87.03,0.0,40.542,105.83
962,0.0,75.14,4.0,31.874,98.60031647616493
963,0.0,82.56,3.0,33.73431637265796,98.418
964,8.8,91.49,1.0,41.113,123.002
965,0.2,86.89,3.0,38.071,110.83
966,0.6,81.69,2.0,32.246,98.553
967,0.8,92.38,4.0,38.853,109.417
968,0.0,71.66,2.0,31.001,92.197
969,0.2,80.43,2.0,42.17,157.777
970,0.4,69.38,1.0,24.59,83.682
971,0.2,51.76,1.0,21.28,65.344
972,0.0,69.82,2.0,30.656,90.11
973,14.0,95.06,0.0,41.924,129.216
974,0.0,79.62300880367064,2.0,26.27,79.502
975,18.1,87.42,2.0,44.476,137.886
976,0.3,75.28,1.0,28.872,90.745
977,0.4,82.74,1.0,37.356,101.02
978,0.0,87.71,1.0,37.702,101.771
979,0.1,93.47,2.0,38.154,111.386
980,7.5,79.62364884755816,0.0,39.877,116.136
981,0.0,71.89,1.0,32.822,98.161
982,0.0,61.0,2.0,24.703,78.508
983,0.0,69.66,1.0,29.419,85.377
984,0.0,64.58,3.0,25.951,88.616
985,0.0,79.6241840015783,2.0,31.759,98.60607470200588
986,0.0,79.17,0.0,34.159,98.60632201451831
987,0.3,61.78,1.0,24.362,77.207
988,0.0,72.13,1.0,29.23,88.346
989,0.0,79.95,1.0,35.317,98.139
990,0.4,72.66,1.0,27.626,88.411
991,0.0,92.05,0.0,38.932,103.991
992,0.8,94.87,0.0,40.004,107.922
993,0.0,61.9,1.0,29.32,83.933
994,0.9,100.71,0.0,45.025,115.206
995,0.0,95.02,0.0,36.906,104.82
996,0.0,62.24,2.0,25.59,82.574
997,8.7,77.75,3.0,33.868,106.551
998,6.5,85.03,0.0,32.918,105.819
999,0.0,85.24,1.0,37.182,100.245
1000,0.0,74.03,3.0,30.649,97.586
1001,0.3,76.71,0.0,30.378,88.706
1002,7.2,90.94,1.0,35.882,114.673
1003,0.7,83.42,5.0,36.327,110.628
1004,0.0,83.08,1.0,34.177,98.497
1005,0.0,57.94,4.0,23.07,80.407
1006,0.0,66.2,0.0,29.129,82.123
1007,0.0,59.73,2.0,33.202149332280875,82.988
1008,0.2,72.13,3.0,28.535,94.238
1009,0.8,85.12,0.0,32.471,97.722
1010,0.6,100.64,2.0,43.642,120.594
1011,0.4,82.78,1.0,31.493,95.989
1012,0.2,65.16,2.0,27.401,79.48
1013,0.0,79.65,2.0,30.536,97.496
1014,0.0,58.78,0.0,24.448,73.849
1015,0.0,66.02,3.0,24.11,85.386
1016,0.6,69.58,2.0,30.069,91.021
1017,0.3,103.56,1.0,42.557,118.835
1018,0.9,84.61,3.0,40.247,106.323
1019,0.0,80.91,2.0,32.206,99.229
1020,0.2,98.46,1.0,40.664,98.61513257994926
1021,0.0,90.19,2.0,38.65,109.008
1022,0.1,75.76,0.0,31.274,87.984
1023,0.8,87.59,3.0,37.505,109.85
1024,7.6,112.29,0.0,45.152,134.17
1025,0.0,58.84,2.0,22.405,72.652
1026,0.9,70.56,1.0,31.439,88.402
1027,0.1,79.62880682817327,2.0,40.069,110.924
1028,0.9,83.57,2.0,36.945,105.717
1029,1.0,83.58,0.0,38.177,99.505
1030,3.2,79.62913235455521,3.0,35.86,112.853
1031,0.0,59.11,2.0,24.303,79.716
1032,0.3,94.1,2.0,37.761,111.617
1033,11.6,74.06,1.0,33.411,109.685
1034,0.1,74.33,3.0,26.754,94.499
1035,0.3,79.62967718139922,1.0,29.322,85.461
1036,3.9,69.04,0.0,30.86,89.928
1037,0.0,92.65,0.0,37.914,105.126
1038,4.6,82.44,0.0,32.322,102.692
1039,0.0,75.69,1.0,28.73,89.886
1040,0.0,53.32,3.0,20.714,72.482
1041,0.0,97.6,1.0,40.817,113.236
1042,3.4,77.5,0.0,32.562,97.517
1043,0.4,75.52,1.0,32.717,90.44
1044,11.2,99.62,3.0,48.891,140.114
1045,0.4,70.85,2.0,33.636,90.212
1046,8.1,87.02,3.0,34.298,118.25
1047,0.3,93.89,2.0,36.661,108.496
1048,0.5,71.97,3.0,29.19,94.637
1049,0.0,101.24,0.0,45.727,114.865
1050,0.0,80.99,2.0,35.086,93.563
1051,0.4,80.0,1.0,32.218,95.834
1052,19.2,89.74,2.0,40.749,139.139
1053,0.0,72.47,1.0,28.888,88.322
1054,0.2,76.4,2.0,26.273,90.647
1055,13.1,104.62,1.0,47.444,137.162
1056,0.4,73.36,2.0,29.026,88.113
1057,22.9,86.78,0.0,41.65,98.6246080160598
1058,0.0,80.35,2.0,37.166,99.052
1059,0.0,82.18,1.0,31.532,98.617
1060,1.2,70.92,2.0,29.362,89.419
1061,0.9,91.08,1.0,38.53,104.584
1062,0.0,76.45,1.0,30.347,92.632
1063,2.9,85.39,1.0,32.366,100.13
1064,4.7,76.64,1.0,32.05,97.797
1065,0.0,71.36,2.0,31.143,91.882
1066,0.0,93.2,0.0,38.135,106.276
1067,5.5,118.98,1.0,49.596,98.62695315997348
1068,0.2,80.66,1.0,30.755,94.297
1069,0.4,63.46,3.0,28.016,85.989
1070,0.0,77.24,3.0,31.418,99.14
1071,0.0,53.88,1.0,24.361,72.251
1072,0.4,80.69,2.0,31.806,100.774
1073,0.0,70.09,1.0,28.447,84.346
1074,0.0,84.83,1.0,34.642,99.771
1075,0.0,82.21,0.0,33.145,93.791
1076,0.0,91.69,3.0,38.23,113.176
1077,0.0,71.63,4.0,31.076,95.536
1078,0.0,69.21,2.0,31.606,92.321
1079,0.0,80.83,4.0,32.525,102.069
1080,0.0,83.58,0.0,29.868,92.518
1081,0.0,78.74,2.0,32.21,99.123
1082,0.0,81.57,0.0,35.651,98.63065178015232
1083,0.0,76.07,0.0,31.739,90.451
1084,1.1,70.05,0.0,29.904,84.815
1085,9.1,88.75,0.0,38.794,116.288
1086,0.6,78.93,3.0,32.843,99.446
1087,0.1,87.42,1.0,35.323,101.984
1088,0.2,89.64,0.0,33.902,98.63217028447525
1089,0.3,83.54,1.0,33.979,99.8
1090,8.7,103.32,1.0,45.599,131.117
1091,0.0,79.63553926828226,2.0,36.956,107.175
1092,0.0,74.74,0.0,29.704,88.736
1093,0.4,82.94,1.0,30.336,94.494
1094,0.0,51.34,1.0,18.002,62.407
1095,0.1,48.61,1.0,19.565,98.63389049834488
1096,0.0,90.58,1.0,36.961,103.884
1097,0.0,78.88,2.0,30.482,96.08
1098,0.2,81.91,1.0,33.481,99.244
1099,0.1,87.12,1.0,34.396,103.108
1100,0.1,89.3,0.0,37.794,102.08
1101,0.9,62.29,0.0,26.235,77.128
1102,1.1,73.88,1.0,25.755,85.968
1103,0.0,89.07,1.0,35.879,105.392
1104,0.0,81.53,4.0,34.362,106.402
1105,23.0,89.8,0.0,44.158,99.244
1106,0.4,69.49,1.0,30.151,88.044
1107,7.4,85.88,1.0,38.997,114.955
1108,12.8,87.0,0.0,42.151,123.731
1109,0.0,69.24,1.0,25.33,98.63739638720128
1110,3.9,79.63,2.0,34.133,105.332
1111,6.1,85.71,1.0,36.714,112.063
1112,0.0,87.94,1.0,29.71,95.667
1113,0.0,69.53,1.0,29.022,86.904
1114,4.6,94.23,2.0,42.579,121.437
1115,0.0,89.73,3.0,41.42,111.016
1116,0.0,77.55,0.0,32.876,98.63899563105124
1117,0.7,83.47,2.0,36.629,104.722
1118,0.0,82.78,0.0,29.476,94.193
1119,0.4,81.95,2.0,32.552,100.0
1120,0.5,91.4,1.0,37.129,108.662
1121,0.0,90.31,1.0,32.903,101.95
1122,0.3,57.23,1.0,28.11,79.575
1123,0.2,85.91,0.0,38.018,99.844
1124,0.5,89.11,1.0,35.354,103.332
1125,0.0,85.42,3.0,34.88,105.849
1126,0.3,87.68,2.0,34.858,106.269
1127,3.0,60.84,1.0,33.66957437008896,86.227
1128,0.4,77.42,0.0,32.942,91.15
1129,0.4,71.38,2.0,30.88,95.939
1130,0.0,76.31,2.0,31.649,95.145
1131,0.0,69.52,4.0,28.918,95.864
1132,0.0,82.62,1.0,33.654711486049955,97.725
1133,0.4,78.5,2.0,34.396,99.708
1134,9.8,80.07,2.0,33.598,113.165
1135,10.6,85.01,0.0,36.085,114.656
1136,0.0,84.52,0.0,38.665,98.64340820102156
1137,0.1,79.64013964976736,1.0,43.955,114.29
1138,0.6,82.54,1.0,33.167,99.374
1139,6.1,79.14,0.0,38.306,98.64404493165517
1140,7.3,94.35,6.0,39.742,134.164
1141,0.4,75.47,0.0,27.294,88.082
1142,0.0,62.26,2.0,26.891,85.517
1143,0.4,77.75,1.0,34.365,96.235
1144,0.1,79.7,1.0,33.157,97.438
1145,0.0,56.96,1.0,24.835,71.425
1146,0.0,80.82,1.0,31.561,93.794
1147,0.7,94.82,2.0,40.386,115.545
1148,0.0,70.28,3.0,27.248,90.438
1149,0.0,69.79,1.0,33.38726735606645,87.517
1150,0.2,80.54,0.0,33.38297396892831,93.524
1151,0.0,76.0,1.0,30.234,92.683
1152,5.2,69.71,1.0,23.786,90.393
1153,0.0,64.76,2.0,33.40491696243233,84.478
1154,0.0,79.38,3.0,35.11,101.477
1155,0.5,73.21,2.0,31.001,93.729
1156,0.0,85.38,0.0,33.036,97.591
1157,0.0,70.67,2.0,29.479,85.072
1158,0.4,67.14,3.0,29.857,89.28
1159,0.2,83.08,2.0,34.149,98.64840729605324
1160,0.1,79.31,0.0,30.207,90.428
1161,0.3,91.45,1.0,40.759,105.876
1162,1.0,93.77,0.0,37.054,105.437
1163,10.5,88.5,2.0,37.709,123.852
1164,0.0,77.94,2.0,32.8,98.703
1165,0.1,91.88,2.0,38.143,98.64980398440233
1166,0.3,79.64304930024815,2.0,27.928,87.94
1167,0.1,111.11,1.0,42.938,120.181
1168,0.4,95.87,1.0,35.483,108.613
1169,0.6,95.65,2.0,38.64,111.205
1170,0.0,52.35,2.0,23.595,76.691
1171,9.6,75.01,3.0,34.287,103.779
1172,0.3,79.64363009080591,3.0,32.417,98.773
1173,0.0,81.14,3.0,36.1,105.133
1174,6.6,69.95,2.0,31.805,106.584
1175,0.9,67.83,2.0,29.21,88.904
1176,0.0,82.23,0.0,36.102,93.831
1177,1.0,91.84,2.0,38.605,107.859
1178,0.0,80.53,2.0,33.666,99.057
1179,0.9,80.34,1.0,33.999,97.141
1180,0.0,88.78,0.0,36.266,104.332
1181,0.0,91.72,1.0,37.092,98.65333854403866
1182,0.0,74.77,1.0,36.007,91.688
1183,0.0,76.6,0.0,30.268,87.631
1184,13.4,81.83,2.0,38.366,126.041
1185,7.2,90.99,2.0,41.27,120.115
1186,0.0,74.54,1.0,32.602,93.347
1187,0.0,72.19,1.0,28.891,87.225
1188,0.0,90.76,0.0,34.531,99.015
1189,0.0,81.37,1.0,37.11,98.081
1190,0.3,76.03,0.0,30.534,91.927
1191,0.0,83.44,0.0,33.077,96.247
1192,0.4,89.52,1.0,36.125,104.654
1193,0.1,65.04,1.0,29.428,84.273
1194,0.0,71.72,0.0,30.178,85.51
1195,0.0,73.45,3.0,30.686,96.149
1196,0.0,66.72,3.0,28.281,98.65657852294117
1197,0.0,84.25,0.0,36.522,100.006
1198,0.1,102.96,0.0,40.629,111.96
1199,0.4,73.26,2.0,29.995,92.303
1200,0.8,85.3,2.0,33.76419558468434,107.556
1201,2.5,69.08,0.0,29.493,98.65768070491974
1202,0.3,85.79,3.0,31.387,98.022
1203,0.3,75.67,0.0,30.226,91.724
1204,0.0,94.6,2.0,37.915,110.31
1205,0.9,74.37,3.0,33.753,97.164
1206,0.0,63.75,3.0,27.675,85.717
1207,8.1,69.65,1.0,28.12,96.268
1208,0.2,86.16,1.0,34.497,101.285
1209,0.2,81.25,2.0,31.956,100.22
1210,0.0,97.28,1.0,40.558,113.717
1211,0.0,60.98,0.0,26.144,74.714
1212,16.3,96.28,1.0,43.994,140.399
1213,0.0,94.45,0.0,39.911,106.895
1214,6.1,77.77,2.0,31.489,104.393
1215,14.0,95.9,0.0,43.139,133.558
1216,0.0,72.13,0.0,28.271,84.842
1217,0.0,79.64791363522463,1.0,33.257,96.842
1218,0.8,68.69,1.0,29.173,84.642
1219,0.0,107.08,0.0,43.619,116.644
1220,5.4,86.14,2.0,35.036,104.874
1221,0.0,102.24,2.0,42.314,122.318
1222,17.1,81.5,3.0,39.522,134.7
1223,2.2,78.11,1.0,37.793,100.917
1224,0.0,76.09,0.0,33.094,90.558
1225,0.9,77.39,4.0,31.985,99.447
